ccode,country,group,name,numcode,year,groupcon,aggdifxx,intercon,polity2,gdppc,country_pop,rebellion
435,MAURITANIA,BLACK MOORS,BLM,43502,1998,0,13,0,-6,-0.34317420181282426,-0.34536759838784414,0
435,MAURITANIA,BLACK MOORS,BLM,43502,1999,0,13,0,-6,-0.34826892895038797,-0.3449472821449574,0
435,MAURITANIA,BLACK MOORS,BLM,43502,2000,0,13,0,-6,-0.36119653283927355,-0.3445059722730872,0
435,MAURITANIA,BLACK MOORS,BLM,43502,2001,0,NA,0,-6,-0.36518484887375785,-0.3440418555399598,0
435,MAURITANIA,BLACK MOORS,BLM,43502,2002,0,NA,0,-6,-0.3660295209333165,-0.34355511841272396,0
435,MAURITANIA,BLACK MOORS,BLM,43502,2003,0,NA,0,-6,-0.35578304769252844,-0.3430468411148618,0
436,NIGER,DJEREMA-SONGHAI,DSO,43601,1960,3,8,0,-3,-0.432434986230317,-0.3396286025036171,0
436,NIGER,DJEREMA-SONGHAI,DSO,43601,1961,3,8,0,-3,-0.431559036091409,-0.33900128843596256,0
436,NIGER,DJEREMA-SONGHAI,DSO,43601,1962,3,8,0,-3,-0.43040005308450596,-0.338346068595019,0
436,NIGER,DJEREMA-SONGHAI,DSO,43601,1963,3,8,0,-3,-0.42902128062678163,-0.33766609363260935,0
436,NIGER,DJEREMA-SONGHAI,DSO,43601,1964,3,8,0,-3,-0.4297359503397423,-0.336966372442142,0
436,NIGER,DJEREMA-SONGHAI,DSO,43601,1965,3,8,0,-3,-0.42727626412288916,-0.3362506343665911,0
436,NIGER,DJEREMA-SONGHAI,DSO,43601,1966,3,8,0,-3,-0.4269730018356304,-0.33551861577998765,0
436,NIGER,DJEREMA-SONGHAI,DSO,43601,1967,3,8,0,-3,-0.4287756535933887,-0.3347687027770102,0
436,NIGER,DJEREMA-SONGHAI,DSO,43601,1968,3,8,0,-3,-0.4301129618028547,-0.3340013904600881,0
436,NIGER,DJEREMA-SONGHAI,DSO,43601,1969,3,8,0,-3,-0.431119102211557,-0.33321694245519007,0
436,NIGER,DJEREMA-SONGHAI,DSO,43601,1970,3,8,0,-3,-0.43093757232103086,-0.33241502440742887,0
436,NIGER,DJEREMA-SONGHAI,DSO,43601,1971,3,8,0,-3,-0.43022287851017527,-0.3315962150079557,0
436,NIGER,DJEREMA-SONGHAI,DSO,43601,1972,3,8,0,-3,-0.4294062577933697,-0.3307587910431204,0
436,NIGER,DJEREMA-SONGHAI,DSO,43601,1973,3,8,0,-3,-0.42452381490086616,-0.3298976728905961,0
436,NIGER,DJEREMA-SONGHAI,DSO,43601,1974,3,8,0,-7,-0.42314711183943643,-0.3290061863124396,0
436,NIGER,DJEREMA-SONGHAI,DSO,43601,1975,3,8,0,-7,-0.4233185969580082,-0.3280793609946526,0
436,NIGER,DJEREMA-SONGHAI,DSO,43601,1976,3,8,0,-7,-0.4236755715162789,-0.327113949836887,0
436,NIGER,DJEREMA-SONGHAI,DSO,43601,1977,3,8,0,-7,-0.419005408892469,-0.3261104479415721,0
436,NIGER,DJEREMA-SONGHAI,DSO,43601,1978,3,8,0,-7,-0.40869639419758264,-0.3250720252502359,0
436,NIGER,DJEREMA-SONGHAI,DSO,43601,1979,3,8,0,-7,-0.4023315656537954,-0.3240039478523538,0
436,NIGER,DJEREMA-SONGHAI,DSO,43601,1980,3,8,0,-7,-0.39495003377609467,-0.3229093149605355,0
436,NIGER,DJEREMA-SONGHAI,DSO,43601,1981,3,8,0,-7,-0.40367929498441474,-0.32178600470722657,0
436,NIGER,DJEREMA-SONGHAI,DSO,43601,1982,3,8,0,-7,-0.4081516800097133,-0.32062979264702374,0
436,NIGER,DJEREMA-SONGHAI,DSO,43601,1983,3,8,0,-7,-0.4136362651638818,-0.31943950210791955,0
436,NIGER,DJEREMA-SONGHAI,DSO,43601,1984,3,8,0,-7,-0.42132620279681937,-0.31821352561449423,0
436,NIGER,DJEREMA-SONGHAI,DSO,43601,1985,3,8,0,-7,-0.4225275238139469,-0.31694884111295835,NA
436,NIGER,DJEREMA-SONGHAI,DSO,43601,1986,3,8,0,-7,-0.41477726510012847,-0.315644304080813,NA
436,NIGER,DJEREMA-SONGHAI,DSO,43601,1987,3,8,0,-6,-0.40990349870127535,-0.31429363893401896,NA
436,NIGER,DJEREMA-SONGHAI,DSO,43601,1988,3,8,0,-6,-0.41024226792717156,-0.3128823398143873,NA
436,NIGER,DJEREMA-SONGHAI,DSO,43601,1989,3,8,0,-6,-0.4131178488647914,-0.311391811446261,NA
436,NIGER,DJEREMA-SONGHAI,DSO,43601,1990,3,8,0,-4,-0.3921049653449121,-0.3098078308871249,NA
436,NIGER,DJEREMA-SONGHAI,DSO,43601,1991,3,8,0,-1,-0.3975201832706556,-0.3081222707412562,NA
436,NIGER,DJEREMA-SONGHAI,DSO,43601,1992,3,8,0,3,-0.39765667388164766,-0.30633453302779873,NA
436,NIGER,DJEREMA-SONGHAI,DSO,43601,1993,3,8,0,6,-0.4169147825509056,-0.30444724757653935,NA
436,NIGER,DJEREMA-SONGHAI,DSO,43601,1994,3,8,0,6,-0.42199146741524723,-0.3024666771117139,NA
436,NIGER,DJEREMA-SONGHAI,DSO,43601,1995,3,8,0,6,-0.41788001074954756,-0.30039640308855786,NA
436,NIGER,DJEREMA-SONGHAI,DSO,43601,1996,3,8,0,-3,-0.4175920553196459,-0.298233962854728,NA
436,NIGER,DJEREMA-SONGHAI,DSO,43601,1997,3,8,0,-3,-0.42024809144748104,-0.2959731901345136,NA
436,NIGER,DJEREMA-SONGHAI,DSO,43601,1998,3,8,0,-3,-0.41720686890594705,-0.2936101048187752,NA
436,NIGER,DJEREMA-SONGHAI,DSO,43601,1999,3,8,0,5,-0.41960127959098964,-0.2911397237337111,NA
436,NIGER,DJEREMA-SONGHAI,DSO,43601,2000,3,8,0,5,-0.4239384414714337,-0.2885572244530617,NA
436,NIGER,DJEREMA-SONGHAI,DSO,43601,2001,3,NA,NA,5,-0.4225575629771398,-0.28585790028879765,NA
436,NIGER,DJEREMA-SONGHAI,DSO,43601,2002,3,NA,NA,5,-0.4200600817346013,-0.28303762967394236,NA
436,NIGER,DJEREMA-SONGHAI,DSO,43601,2003,3,NA,NA,5,-0.41472723721022886,-0.28009272827483345,NA
436,NIGER,HAUSA,HAU,43602,1960,2,9,0,-3,-0.432434986230317,-0.3396286025036171,1
436,NIGER,HAUSA,HAU,43602,1961,2,9,0,-3,-0.431559036091409,-0.33900128843596256,1
436,NIGER,HAUSA,HAU,43602,1962,2,9,0,-3,-0.43040005308450596,-0.338346068595019,1
436,NIGER,HAUSA,HAU,43602,1963,2,9,0,-3,-0.42902128062678163,-0.33766609363260935,1
436,NIGER,HAUSA,HAU,43602,1964,2,9,0,-3,-0.4297359503397423,-0.336966372442142,1
436,NIGER,HAUSA,HAU,43602,1965,2,9,0,-3,-0.42727626412288916,-0.3362506343665911,1
436,NIGER,HAUSA,HAU,43602,1966,2,9,0,-3,-0.4269730018356304,-0.33551861577998765,1
436,NIGER,HAUSA,HAU,43602,1967,2,9,0,-3,-0.4287756535933887,-0.3347687027770102,1
436,NIGER,HAUSA,HAU,43602,1968,2,9,0,-3,-0.4301129618028547,-0.3340013904600881,0
436,NIGER,HAUSA,HAU,43602,1969,2,9,0,-3,-0.431119102211557,-0.33321694245519007,0
436,NIGER,HAUSA,HAU,43602,1970,2,9,0,-3,-0.43093757232103086,-0.33241502440742887,0
436,NIGER,HAUSA,HAU,43602,1971,2,9,0,-3,-0.43022287851017527,-0.3315962150079557,0
436,NIGER,HAUSA,HAU,43602,1972,2,9,0,-3,-0.4294062577933697,-0.3307587910431204,0
436,NIGER,HAUSA,HAU,43602,1973,2,9,0,-3,-0.42452381490086616,-0.3298976728905961,0
436,NIGER,HAUSA,HAU,43602,1974,2,9,0,-7,-0.42314711183943643,-0.3290061863124396,0
436,NIGER,HAUSA,HAU,43602,1975,2,9,0,-7,-0.4233185969580082,-0.3280793609946526,0
436,NIGER,HAUSA,HAU,43602,1976,2,9,0,-7,-0.4236755715162789,-0.327113949836887,0
436,NIGER,HAUSA,HAU,43602,1977,2,9,0,-7,-0.419005408892469,-0.3261104479415721,0
436,NIGER,HAUSA,HAU,43602,1978,2,9,0,-7,-0.40869639419758264,-0.3250720252502359,0
436,NIGER,HAUSA,HAU,43602,1979,2,9,0,-7,-0.4023315656537954,-0.3240039478523538,0
436,NIGER,HAUSA,HAU,43602,1980,2,9,0,-7,-0.39495003377609467,-0.3229093149605355,0
436,NIGER,HAUSA,HAU,43602,1981,2,9,0,-7,-0.40367929498441474,-0.32178600470722657,0
436,NIGER,HAUSA,HAU,43602,1982,2,9,0,-7,-0.4081516800097133,-0.32062979264702374,0
436,NIGER,HAUSA,HAU,43602,1983,2,9,0,-7,-0.4136362651638818,-0.31943950210791955,0
436,NIGER,HAUSA,HAU,43602,1984,2,9,0,-7,-0.42132620279681937,-0.31821352561449423,0
436,NIGER,HAUSA,HAU,43602,1985,2,9,0,-7,-0.4225275238139469,-0.31694884111295835,NA
436,NIGER,HAUSA,HAU,43602,1986,2,9,0,-7,-0.41477726510012847,-0.315644304080813,NA
436,NIGER,HAUSA,HAU,43602,1987,2,9,0,-6,-0.40990349870127535,-0.31429363893401896,NA
436,NIGER,HAUSA,HAU,43602,1988,2,9,0,-6,-0.41024226792717156,-0.3128823398143873,NA
436,NIGER,HAUSA,HAU,43602,1989,2,9,0,-6,-0.4131178488647914,-0.311391811446261,NA
436,NIGER,HAUSA,HAU,43602,1990,2,9,0,-4,-0.3921049653449121,-0.3098078308871249,NA
436,NIGER,HAUSA,HAU,43602,1991,2,9,0,-1,-0.3975201832706556,-0.3081222707412562,NA
436,NIGER,HAUSA,HAU,43602,1992,2,9,0,3,-0.39765667388164766,-0.30633453302779873,NA
436,NIGER,HAUSA,HAU,43602,1993,2,9,0,6,-0.4169147825509056,-0.30444724757653935,NA
436,NIGER,HAUSA,HAU,43602,1994,2,9,0,6,-0.42199146741524723,-0.3024666771117139,NA
436,NIGER,HAUSA,HAU,43602,1995,2,9,0,6,-0.41788001074954756,-0.30039640308855786,NA
436,NIGER,HAUSA,HAU,43602,1996,2,9,0,-3,-0.4175920553196459,-0.298233962854728,NA
436,NIGER,HAUSA,HAU,43602,1997,2,9,0,-3,-0.42024809144748104,-0.2959731901345136,NA
436,NIGER,HAUSA,HAU,43602,1998,2,9,0,-3,-0.41720686890594705,-0.2936101048187752,NA
436,NIGER,HAUSA,HAU,43602,1999,2,9,0,5,-0.41960127959098964,-0.2911397237337111,NA
436,NIGER,HAUSA,HAU,43602,2000,2,9,0,5,-0.4239384414714337,-0.2885572244530617,NA
436,NIGER,HAUSA,HAU,43602,2001,2,NA,NA,5,-0.4225575629771398,-0.28585790028879765,NA
436,NIGER,HAUSA,HAU,43602,2002,2,NA,NA,5,-0.4200600817346013,-0.28303762967394236,NA
436,NIGER,HAUSA,HAU,43602,2003,2,NA,NA,5,-0.41472723721022886,-0.28009272827483345,NA
436,NIGER,TUAREG,TUA,43603,1960,2,12,1,-3,-0.432434986230317,-0.3396286025036171,NA
436,NIGER,TUAREG,TUA,43603,1961,2,12,1,-3,-0.431559036091409,-0.33900128843596256,NA
436,NIGER,TUAREG,TUA,43603,1962,2,12,1,-3,-0.43040005308450596,-0.338346068595019,NA
436,NIGER,TUAREG,TUA,43603,1963,2,12,1,-3,-0.42902128062678163,-0.33766609363260935,NA
436,NIGER,TUAREG,TUA,43603,1964,2,12,1,-3,-0.4297359503397423,-0.336966372442142,NA
436,NIGER,TUAREG,TUA,43603,1965,2,12,1,-3,-0.42727626412288916,-0.3362506343665911,NA
436,NIGER,TUAREG,TUA,43603,1966,2,12,1,-3,-0.4269730018356304,-0.33551861577998765,NA
436,NIGER,TUAREG,TUA,43603,1967,2,12,1,-3,-0.4287756535933887,-0.3347687027770102,NA
436,NIGER,TUAREG,TUA,43603,1968,2,12,1,-3,-0.4301129618028547,-0.3340013904600881,NA
436,NIGER,TUAREG,TUA,43603,1969,2,12,1,-3,-0.431119102211557,-0.33321694245519007,NA
436,NIGER,TUAREG,TUA,43603,1970,2,12,1,-3,-0.43093757232103086,-0.33241502440742887,NA
436,NIGER,TUAREG,TUA,43603,1971,2,12,1,-3,-0.43022287851017527,-0.3315962150079557,NA
436,NIGER,TUAREG,TUA,43603,1972,2,12,1,-3,-0.4294062577933697,-0.3307587910431204,NA
436,NIGER,TUAREG,TUA,43603,1973,2,12,1,-3,-0.42452381490086616,-0.3298976728905961,NA
436,NIGER,TUAREG,TUA,43603,1974,2,12,1,-7,-0.42314711183943643,-0.3290061863124396,NA
436,NIGER,TUAREG,TUA,43603,1975,2,12,1,-7,-0.4233185969580082,-0.3280793609946526,NA
436,NIGER,TUAREG,TUA,43603,1976,2,12,1,-7,-0.4236755715162789,-0.327113949836887,NA
436,NIGER,TUAREG,TUA,43603,1977,2,12,1,-7,-0.419005408892469,-0.3261104479415721,NA
436,NIGER,TUAREG,TUA,43603,1978,2,12,1,-7,-0.40869639419758264,-0.3250720252502359,NA
436,NIGER,TUAREG,TUA,43603,1979,2,12,1,-7,-0.4023315656537954,-0.3240039478523538,NA
436,NIGER,TUAREG,TUA,43603,1980,2,12,1,-7,-0.39495003377609467,-0.3229093149605355,NA
436,NIGER,TUAREG,TUA,43603,1981,2,12,1,-7,-0.40367929498441474,-0.32178600470722657,NA
436,NIGER,TUAREG,TUA,43603,1982,2,12,1,-7,-0.4081516800097133,-0.32062979264702374,NA
436,NIGER,TUAREG,TUA,43603,1983,2,12,1,-7,-0.4136362651638818,-0.31943950210791955,NA
436,NIGER,TUAREG,TUA,43603,1984,2,12,1,-7,-0.42132620279681937,-0.31821352561449423,NA
436,NIGER,TUAREG,TUA,43603,1985,2,12,1,-7,-0.4225275238139469,-0.31694884111295835,3
436,NIGER,TUAREG,TUA,43603,1986,2,12,1,-7,-0.41477726510012847,-0.315644304080813,0
436,NIGER,TUAREG,TUA,43603,1987,2,12,1,-6,-0.40990349870127535,-0.31429363893401896,0
436,NIGER,TUAREG,TUA,43603,1988,2,12,1,-6,-0.41024226792717156,-0.3128823398143873,5
436,NIGER,TUAREG,TUA,43603,1989,2,12,1,-6,-0.4131178488647914,-0.311391811446261,4
436,NIGER,TUAREG,TUA,43603,1990,2,12,1,-4,-0.3921049653449121,-0.3098078308871249,4
436,NIGER,TUAREG,TUA,43603,1991,2,12,1,-1,-0.3975201832706556,-0.3081222707412562,4
436,NIGER,TUAREG,TUA,43603,1992,2,12,1,3,-0.39765667388164766,-0.30633453302779873,3
436,NIGER,TUAREG,TUA,43603,1993,2,12,1,6,-0.4169147825509056,-0.30444724757653935,5
436,NIGER,TUAREG,TUA,43603,1994,2,12,1,6,-0.42199146741524723,-0.3024666771117139,5
436,NIGER,TUAREG,TUA,43603,1995,2,12,1,6,-0.41788001074954756,-0.30039640308855786,1
436,NIGER,TUAREG,TUA,43603,1996,2,12,1,-3,-0.4175920553196459,-0.298233962854728,1
436,NIGER,TUAREG,TUA,43603,1997,2,12,1,-3,-0.42024809144748104,-0.2959731901345136,3
436,NIGER,TUAREG,TUA,43603,1998,2,12,1,-3,-0.41720686890594705,-0.2936101048187752,0
436,NIGER,TUAREG,TUA,43603,1999,2,12,1,5,-0.41960127959098964,-0.2911397237337111,0
436,NIGER,TUAREG,TUA,43603,2000,2,12,1,5,-0.4239384414714337,-0.2885572244530617,0
436,NIGER,TUAREG,TUA,43603,2001,2,NA,0,5,-0.4225575629771398,-0.28585790028879765,0
436,NIGER,TUAREG,TUA,43603,2002,2,NA,1,5,-0.4200600817346013,-0.28303762967394236,1
436,NIGER,TUAREG,TUA,43603,2003,2,NA,1,5,-0.41472723721022886,-0.28009272827483345,1
437,IVORY COAST,LEBANESE,LEB,43702,1960,1,14,0,-9,-0.4293901513876438,-0.33889052051972995,0
437,IVORY COAST,LEBANESE,LEB,43702,1961,1,14,0,-9,-0.427511617235974,-0.338067493104755,0
437,IVORY COAST,LEBANESE,LEB,43702,1962,1,14,0,-9,-0.42739565122638495,-0.3371723672022479,0
437,IVORY COAST,LEBANESE,LEB,43702,1963,1,14,0,-9,-0.424372203576174,-0.3362216290801149,0
437,IVORY COAST,LEBANESE,LEB,43702,1964,1,14,0,-9,-0.42017916757595225,-0.3352392494118171,0
437,IVORY COAST,LEBANESE,LEB,43702,1965,1,14,0,-9,-0.42130876741524753,-0.33423983050406864,0
437,IVORY COAST,LEBANESE,LEB,43702,1966,1,14,0,-9,-0.41921158896322774,-0.33323108180898325,0
437,IVORY COAST,LEBANESE,LEB,43702,1967,1,14,0,-9,-0.41859653029756533,-0.3321994941031323,0
437,IVORY COAST,LEBANESE,LEB,43702,1968,1,14,0,-9,-0.4142033437119005,-0.3311130271864469,0
437,IVORY COAST,LEBANESE,LEB,43702,1969,1,14,0,-9,-0.4134019533833411,-0.32992775840055444,0
437,IVORY COAST,LEBANESE,LEB,43702,1970,1,14,0,-9,-0.41244567015346545,-0.3286122519561439,0
437,IVORY COAST,LEBANESE,LEB,43702,1971,1,14,0,-9,-0.4108731396983442,-0.3271547218434367,0
437,IVORY COAST,LEBANESE,LEB,43702,1972,1,14,0,-9,-0.4063690386291974,-0.32556464573750843,0
437,IVORY COAST,LEBANESE,LEB,43702,1973,1,14,0,-9,-0.3935671562275166,-0.32385771259845714,0
437,IVORY COAST,LEBANESE,LEB,43702,1974,1,14,0,-9,-0.38411872982593914,-0.3220587611364706,0
437,IVORY COAST,LEBANESE,LEB,43702,1975,1,14,0,-9,-0.37027719112221447,-0.32018690101934033,0
437,IVORY COAST,LEBANESE,LEB,43702,1976,1,14,0,-9,-0.35886317843057164,-0.31824798345759464,0
437,IVORY COAST,LEBANESE,LEB,43702,1977,1,14,0,-9,-0.3330284706875515,-0.3162383434072762,0
437,IVORY COAST,LEBANESE,LEB,43702,1978,1,14,0,-9,-0.3090305929755659,-0.3141565084209004,0
437,IVORY COAST,LEBANESE,LEB,43702,1979,1,14,0,-9,-0.29400690746218716,-0.31199832478198236,0
437,IVORY COAST,LEBANESE,LEB,43702,1980,1,14,0,-9,-0.2839148315571057,-0.30976244221116933,0
437,IVORY COAST,LEBANESE,LEB,43702,1981,1,14,0,-9,-0.31822855626605456,-0.30744741398058345,0
437,IVORY COAST,LEBANESE,LEB,43702,1982,1,14,0,-9,-0.33673516148380017,-0.30506000434679154,0
437,IVORY COAST,LEBANESE,LEB,43702,1983,1,14,0,-9,-0.3518726345886436,-0.3026170146428821,0
437,IVORY COAST,LEBANESE,LEB,43702,1984,1,14,0,-9,-0.3557834411332863,-0.30014037083358214,0
437,IVORY COAST,LEBANESE,LEB,43702,1985,1,14,0,-9,-0.35766648261912726,-0.2976449967206899,NA
437,IVORY COAST,LEBANESE,LEB,43702,1986,1,14,0,-9,-0.3334354402589276,-0.29514321842572483,NA
437,IVORY COAST,LEBANESE,LEB,43702,1987,1,14,0,-9,-0.3263100927628334,-0.2926296862704897,NA
437,IVORY COAST,LEBANESE,LEB,43702,1988,1,14,0,-9,-0.32874670851154864,-0.29007988303988047,NA
437,IVORY COAST,LEBANESE,LEB,43702,1989,1,14,0,-9,-0.33870549760913027,-0.28745840569525,NA
437,IVORY COAST,LEBANESE,LEB,43702,1990,1,14,0,-7,-0.33123583971623627,-0.28474223518858566,NA
437,IVORY COAST,LEBANESE,LEB,43702,1991,1,14,0,-7,-0.338644847679703,-0.2819289603067576,NA
437,IVORY COAST,LEBANESE,LEB,43702,1992,1,14,0,-7,-0.33579902296890873,-0.27903541453236286,NA
437,IVORY COAST,LEBANESE,LEB,43702,1993,1,14,0,-6,-0.34080200090712914,-0.2760826622233033,NA
437,IVORY COAST,LEBANESE,LEB,43702,1994,1,14,0,-6,-0.37053546836452583,-0.2731005381233718,NA
437,IVORY COAST,LEBANESE,LEB,43702,1995,1,14,0,-6,-0.3483475783848719,-0.27011494830643507,NA
437,IVORY COAST,LEBANESE,LEB,43702,1996,1,14,0,-6,-0.3413940974609935,-0.2671226971113584,NA
437,IVORY COAST,LEBANESE,LEB,43702,1997,1,14,0,-6,-0.3483401889647926,-0.2641293464030945,NA
437,IVORY COAST,LEBANESE,LEB,43702,1998,1,14,0,-6,-0.3438497590153832,-0.261179622577726,NA
437,IVORY COAST,LEBANESE,LEB,43702,1999,1,14,0,-1,-0.3487015740418365,-0.2583301537793441,NA
437,IVORY COAST,LEBANESE,LEB,43702,2000,1,14,0,4,-0.36450514994614724,-0.25561612442993903,NA
437,IVORY COAST,LEBANESE,LEB,43702,2001,1,NA,NA,4,-0.362825840709352,-0.25305472165670007,NA
437,IVORY COAST,LEBANESE,LEB,43702,2002,1,NA,NA,0,-0.35596249492264825,-0.2506209202822906,NA
437,IVORY COAST,LEBANESE,LEB,43702,2003,1,NA,NA,0,-0.3358996862264912,-0.24825425994121839,NA
438,GUINEA,FULANI,FUL,43801,1960,3,NA,0,-9,NA,-0.338950903726402,1
438,GUINEA,FULANI,FUL,43801,1961,3,NA,0,-9,NA,-0.33857859312945443,1
438,GUINEA,FULANI,FUL,43801,1962,3,NA,0,-9,NA,-0.3381968884461531,1
438,GUINEA,FULANI,FUL,43801,1963,3,NA,0,-9,NA,-0.3378038478461908,1
438,GUINEA,FULANI,FUL,43801,1964,3,NA,0,-9,NA,-0.33739644927577817,1
438,GUINEA,FULANI,FUL,43801,1965,3,NA,0,-9,NA,-0.3369734324741861,1
438,GUINEA,FULANI,FUL,43801,1966,3,NA,0,-9,NA,-0.3365329970689443,1
438,GUINEA,FULANI,FUL,43801,1967,3,NA,0,-9,NA,-0.3360774385349523,1
438,GUINEA,FULANI,FUL,43801,1968,3,NA,0,-9,NA,-0.3356144727542255,0
438,GUINEA,FULANI,FUL,43801,1969,3,NA,0,-9,NA,-0.33515444543856626,0
438,GUINEA,FULANI,FUL,43801,1970,3,NA,0,-9,NA,-0.3347043201714935,0
438,GUINEA,FULANI,FUL,43801,1971,3,NA,0,-9,NA,-0.33426421912113896,0
438,GUINEA,FULANI,FUL,43801,1972,3,NA,0,-9,NA,-0.3338303100661018,0
438,GUINEA,FULANI,FUL,43801,1973,3,NA,0,-9,NA,-0.33340064474617315,0
438,GUINEA,FULANI,FUL,43801,1974,3,NA,0,-9,NA,-0.33297194391149637,0
438,GUINEA,FULANI,FUL,43801,1975,3,NA,0,-9,NA,-0.3325397387804043,0
438,GUINEA,FULANI,FUL,43801,1976,3,NA,0,-9,NA,-0.33210254404560896,0
438,GUINEA,FULANI,FUL,43801,1977,3,NA,0,-9,NA,-0.33165479784215757,0
438,GUINEA,FULANI,FUL,43801,1978,3,NA,0,-9,NA,-0.33118220649861657,0
438,GUINEA,FULANI,FUL,43801,1979,3,NA,0,-9,NA,-0.3306670492059574,0
438,GUINEA,FULANI,FUL,43801,1980,3,NA,0,-9,NA,-0.3300951737505834,0
438,GUINEA,FULANI,FUL,43801,1981,3,NA,0,-9,NA,-0.32946403389142953,0
438,GUINEA,FULANI,FUL,43801,1982,3,NA,0,-9,NA,-0.32877288375990094,0
438,GUINEA,FULANI,FUL,43801,1983,3,NA,0,-9,NA,-0.32801182130741124,0
438,GUINEA,FULANI,FUL,43801,1984,3,NA,0,-7,NA,-0.32717003786923726,0
438,GUINEA,FULANI,FUL,43801,1985,3,NA,0,-7,NA,-0.3262419458608194,0
438,GUINEA,FULANI,FUL,43801,1986,3,NA,0,-7,-0.4050778799732484,-0.3252214175858572,0
438,GUINEA,FULANI,FUL,43801,1987,3,NA,0,-7,-0.40371819361940925,-0.32411606604793913,0
438,GUINEA,FULANI,FUL,43801,1988,3,NA,0,-7,-0.39760997263025183,-0.3229512250596824,0
438,GUINEA,FULANI,FUL,43801,1989,3,NA,0,-7,-0.3981619638401948,-0.3217617639778949,0
438,GUINEA,FULANI,FUL,43801,1990,3,NA,0,-7,-0.39482775127958136,-0.3205734667083114,0
438,GUINEA,FULANI,FUL,43801,1991,3,NA,0,-5,-0.3893843888858116,-0.31939900658714215,0
438,GUINEA,FULANI,FUL,43801,1992,3,NA,0,-5,-0.3857534905627975,-0.31823455782288784,0
438,GUINEA,FULANI,FUL,43801,1993,3,NA,0,-5,-0.38754128207814525,-0.31706992259148487,0
438,GUINEA,FULANI,FUL,43801,1994,3,NA,0,-5,-0.3872323638445346,-0.3158871421775424,0
438,GUINEA,FULANI,FUL,43801,1995,3,NA,0,-1,-0.38326028680075824,-0.314675047841843,0
438,GUINEA,FULANI,FUL,43801,1996,3,NA,0,-1,-0.3819156611458889,-0.313426637421458,3
438,GUINEA,FULANI,FUL,43801,1997,3,NA,0,-1,-0.3851298570792988,-0.3121516329277265,0
438,GUINEA,FULANI,FUL,43801,1998,3,NA,0,-1,-0.3900207130158963,-0.3108739728846014,0
438,GUINEA,FULANI,FUL,43801,1999,3,NA,0,-1,-0.39352703649630855,-0.30962681629504385,0
438,GUINEA,FULANI,FUL,43801,2000,3,NA,0,-1,-0.40220235842335955,-0.3084309381713802,0
438,GUINEA,FULANI,FUL,43801,2001,3,NA,0,-1,-0.4057193064456323,-0.3072970185803002,0
438,GUINEA,FULANI,FUL,43801,2002,3,NA,0,-1,-0.40481464053775973,-0.30621041020577777,0
